абажур	абажур:ROOT
зажигавший	за:PREF/жиг:ROOT/авш:SUFF/ий:END
зажигавшийся	за:PREF/жиг:ROOT/авш:SUFF/ий:END/ся:POSTFIX
зажигаемый	за:PREF/жиг:ROOT/аем:SUFF/ый:END
зажигающий	за:PREF/жиг:ROOT/ающ:SUFF/ий:END
зажигающийся	за:PREF/жиг:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
обожженный	обо:PREF/жж:ROOT/енн:SUFF/ый:END
поджигавший	под:PREF/жиг:ROOT/авш:SUFF/ий:END
поджигаемый	под:PREF/жиг:ROOT/аем:SUFF/ый:END
поджигающий	под:PREF/жиг:ROOT/ающ:SUFF/ий:END
прожженный	про:PREF/жж:ROOT/енн:SUFF/ый:END
разожженный	разо:PREF/жж:ROOT/енн:SUFF/ый:END
выжимание	вы:PREF/жим:ROOT/ани:SUFF/е:END
выжимка	вы:PREF/жим:ROOT/к:SUFF/а:END
жим	жим:ROOT
зажим	за:PREF/жим:ROOT
зажимы	за:PREF/жим:ROOT/ы:END
нажим	на:PREF/жим:ROOT
выжирать	вы:PREF/жир:ROOT/ать:END
выжрать	вы:PREF/жр:ROOT/ать:END
дожирать	до:PREF/жир:ROOT/ать:END
дожрать	до:PREF/жр:ROOT/ать:END
жрать	жр:ROOT/ать:END
жраться	жр:ROOT/ать:END/ся:POSTFIX
зажраться	за:PREF/жр:ROOT/ать:END/ся:POSTFIX
нажрать	на:PREF/жр:ROOT/ать:END
нажраться	на:PREF/жр:ROOT/ать:END/ся:POSTFIX
обжирать	об:PREF/жир:ROOT/ать:END
обжираться	об:PREF/жир:ROOT/ать:END/ся:POSTFIX
обожрать	обо:PREF/жр:ROOT/ать:END
обожраться	обо:PREF/жр:ROOT/ать:END/ся:POSTFIX
отожраться	ото:PREF/жр:ROOT/ать:END/ся:POSTFIX
пережирать	пере:PREF/жир:ROOT/ать:END
пережрать	пере:PREF/жр:ROOT/ать:END
поджирать	под:PREF/жир:ROOT/ать:END
подожрать	подо:PREF/жр:ROOT/ать:END
пожрать	по:PREF/жр:ROOT/ать:END
прожирать	про:PREF/жир:ROOT/ать:END
прожрать	про:PREF/жр:ROOT/ать:END
сожрать	со:PREF/жр:ROOT/ать:END
выздоравливание	вы:PREF/здоравл:ROOT/ива:SUFF/ни:SUFF/е:END
выздоровление	вы:PREF/здоровл:ROOT/ени:SUFF/е:END
заздравность	за:PREF/здрав:ROOT/н:SUFF/ост:SUFF/ь:END
здоровье	здоров:ROOT/ь:SUFF/е:END
здравие	здрав:ROOT/и:SUFF/е:END
здравица	здрав:ROOT/иц:SUFF/а:END
здравицы	здрав:ROOT/иц:SUFF/ы:END
здравница	здрав:ROOT/ниц:SUFF/а:END
здравницы	здрав:ROOT/ниц:SUFF/ы:END
здравствование	здрав:ROOT/ств:SUFF/ов:SUFF/ани:SUFF/е:END
выздоравливающий	вы:PREF/здоравл:ROOT/ив:SUFF/ающ:SUFF/ий:END
выздоровевший	вы:PREF/здоров:ROOT/евш:SUFF/ий:END
заздравный	за:PREF/здрав:ROOT/н:SUFF/ый:END
здоровавшийся	здорова:ROOT/вш:SUFF/ий:END/ся:POSTFIX
здоровающийся	здоров:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
здоровевший	здоров:ROOT/евш:SUFF/ий:END
здоровенный	здоров:ROOT/енн:SUFF/ый:END
здоровеющий	здоров:ROOT/еющ:SUFF/ий:END
здоровущий	здоров:ROOT/ущ:SUFF/ий:END
здоровый	здоров:ROOT/ый:END
здравствовавший	здрав:ROOT/ств:SUFF/ов:SUFF/авш:SUFF/ий:END
здравствующий	здрав:ROOT/ств:SUFF/ующ:SUFF/ий:END
здравый	здрав:ROOT/ый:END
поздоровавшийся	по:PREF/здорова:ROOT/вш:SUFF/ий:END/ся:POSTFIX
поздоровевший	по:PREF/здоров:ROOT/евш:SUFF/ий:END
вызревать	вы:PREF/зр:ROOT/ев:SUFF/ать:END
вызреть	вы:PREF/зр:ROOT/еть:END
назревать	на:PREF/зр:ROOT/ев:SUFF/ать:END
назреть	на:PREF/зр:ROOT/еть:END
обозревать	обо:PREF/зр:ROOT/ев:SUFF/ать:END
обозреть	обо:PREF/зр:ROOT/еть:END
перезревать	пере:PREF/зр:ROOT/ев:SUFF/ать:END
перезреть	пере:PREF/зр:ROOT/еть:END
презирать	пре:PREF/зир:ROOT/ать:END
прозреть	про:PREF/зр:ROOT/еть:END
созревать	со:PREF/зр:ROOT/ев:SUFF/ать:END
созреть	со:PREF/зр:ROOT/еть:END
узреть	у:PREF/зр:ROOT/еть:END
выиграть	вы:PREF/игр:ROOT/ать:END
выигрывать	вы:PREF/игр:ROOT/ыв:SUFF/ать:END
доиграть	до:PREF/игр:ROOT/ать:END
доиграться	до:PREF/игр:ROOT/ать:END/ся:POSTFIX
доигрывать	до:PREF/игр:ROOT/ыв:SUFF/ать:END
доигрываться	до:PREF/игр:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
заиграть	за:PREF/игр:ROOT/ать:END
заиграться	за:PREF/игр:ROOT/ать:END/ся:POSTFIX
заигрывать	за:PREF/игр:ROOT/ыв:SUFF/ать:END
заигрываться	за:PREF/игр:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
играть	игр:ROOT/ать:END
недоиграть	не:PREF/до:PREF/игр:ROOT/ать:END
недоигрывать	не:PREF/до:PREF/игр:ROOT/ыв:SUFF/ать:END
отыграть	от:PREF/ыгр:ROOT/ать:END
отыграться	от:PREF/ыгр:ROOT/ать:END/ся:POSTFIX
отыгрывать	от:PREF/ыгр:ROOT/ыв:SUFF/ать:END
отыгрываться	от:PREF/ыгр:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
переиграть	пере:PREF/игр:ROOT/ать:END
переигрывать	пере:PREF/игр:ROOT/ыв:SUFF/ать:END
подыграть	под:PREF/ыгр:ROOT/ать:END
подыгрывать	под:PREF/ыгр:ROOT/ыв:SUFF/ать:END
поиграть	по:PREF/игр:ROOT/ать:END
проиграть	про:PREF/игр:ROOT/ать:END
проиграться	про:PREF/игр:ROOT/ать:END/ся:POSTFIX
проигрывать	про:PREF/игр:ROOT/ыв:SUFF/ать:END
разыграть	раз:PREF/ыгр:ROOT/ать:END
разыграться	раз:PREF/ыгр:ROOT/ать:END/ся:POSTFIX
разыгрывать	раз:PREF/ыгр:ROOT/ыв:SUFF/ать:END
разыгрываться	раз:PREF/ыгр:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
сыграть	с:PREF/ыгр:ROOT/ать:END
выказавший	вы:PREF/каз:ROOT/авш:SUFF/ий:END
выказанный	вы:PREF/каз:ROOT/анн:SUFF/ый:END
выказывавший	вы:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
выказывающий	вы:PREF/каз:ROOT/ыв:SUFF/ающ:SUFF/ий:END
доказавший	до:PREF/каз:ROOT/авш:SUFF/ий:END
доказанный	до:PREF/каз:ROOT/анн:SUFF/ый:END
доказательный	до:PREF/каз:ROOT/атель:SUFF/н:SUFF/ый:END
доказывавший	до:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
заказанный	за:PREF/каз:ROOT/анн:SUFF/ый:END
заказной	за:PREF/каз:ROOT/н:SUFF/ой:END
заказывавший	за:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
кажущийся	каж:ROOT/ущ:SUFF/ий:END/ся:POSTFIX
казавшийся	каз:ROOT/авш:SUFF/ий:END/ся:POSTFIX
наказавший	на:PREF/каз:ROOT/авш:SUFF/ий:END
наказанный	на:PREF/каз:ROOT/анн:SUFF/ый:END
наказуемый	на:PREF/каз:ROOT/у:SUFF/ем:SUFF/ый:END
наказывавший	на:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
наказывающий	на:PREF/каз:ROOT/ыв:SUFF/ающ:SUFF/ий:END
оказанный	о:PREF/каз:ROOT/анн:SUFF/ый:END
отказанный	от:PREF/каз:ROOT/анн:SUFF/ый:END
показавший	по:PREF/каз:ROOT/авш:SUFF/ий:END
показавшийся	по:PREF/каз:ROOT/авш:SUFF/ий:END/ся:POSTFIX
показанный	по:PREF/каз:ROOT/анн:SUFF/ый:END
показательный	по:PREF/каз:ROOT/атель:SUFF/н:SUFF/ый:END
показной	по:PREF/каз:ROOT/н:SUFF/ой:END
показушный	по:PREF/каз:ROOT/уш:SUFF/н:SUFF/ый:END
показывавший	по:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
показывающий	по:PREF/каз:ROOT/ыв:SUFF/ающ:SUFF/ий:END
приказавший	при:PREF/каз:ROOT/авш:SUFF/ий:END
приказанный	при:PREF/каз:ROOT/анн:SUFF/ый:END
приказной	при:PREF/каз:ROOT/н:SUFF/ой:END
приказывавший	при:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
приказывающий	при:PREF/каз:ROOT/ыв:SUFF/ающ:SUFF/ий:END
указавший	у:PREF/каз:ROOT/авш:SUFF/ий:END
указанный	у:PREF/каз:ROOT/анн:SUFF/ый:END
указательный	у:PREF/каз:ROOT/атель:SUFF/н:SUFF/ый:END
указующий	у:PREF/каз:ROOT/ующ:SUFF/ий:END
указывавший	у:PREF/каз:ROOT/ыв:SUFF/авш:SUFF/ий:END
указывающий	у:PREF/каз:ROOT/ыв:SUFF/ающ:SUFF/ий:END
выказать	вы:PREF/каз:ROOT/ать:END
выказывать	вы:PREF/каз:ROOT/ыв:SUFF/ать:END
выказываться	вы:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
доказать	до:PREF/каз:ROOT/ать:END
доказывать	до:PREF/каз:ROOT/ыв:SUFF/ать:END
доказываться	до:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
заказать	за:PREF/каз:ROOT/ать:END
заказывать	за:PREF/каз:ROOT/ыв:SUFF/ать:END
заказываться	за:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
казаться	каз:ROOT/ать:END/ся:POSTFIX
наказать	на:PREF/каз:ROOT/ать:END
наказывать	на:PREF/каз:ROOT/ыв:SUFF/ать:END
наказываться	на:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
оказать	о:PREF/каз:ROOT/ать:END
оказаться	о:PREF/каз:ROOT/ать:END/ся:POSTFIX
оказывать	о:PREF/каз:ROOT/ыв:SUFF/ать:END
оказываться	о:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
отказать	от:PREF/каз:ROOT/ать:END
отказывать	от:PREF/каз:ROOT/ыв:SUFF/ать:END
отказываться	от:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
показать	по:PREF/каз:ROOT/ать:END
показаться	по:PREF/каз:ROOT/ать:END/ся:POSTFIX
показывать	по:PREF/каз:ROOT/ыв:SUFF/ать:END
показываться	по:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
приказать	при:PREF/каз:ROOT/ать:END
приказывать	при:PREF/каз:ROOT/ыв:SUFF/ать:END
приказываться	при:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
указать	у:PREF/каз:ROOT/ать:END
указывать	у:PREF/каз:ROOT/ыв:SUFF/ать:END
указываться	у:PREF/каз:ROOT/ыв:SUFF/ать:END/ся:POSTFIX
выкипавший	вы:PREF/кип:ROOT/авш:SUFF/ий:END
выкипающий	вы:PREF/кип:ROOT/ающ:SUFF/ий:END
выкипевший	вы:PREF/кип:ROOT/евш:SUFF/ий:END
закипавший	за:PREF/кип:ROOT/авш:SUFF/ий:END
закипающий	за:PREF/кип:ROOT/ающ:SUFF/ий:END
закипевший	за:PREF/кип:ROOT/евш:SUFF/ий:END
кипевший	кип:ROOT/евш:SUFF/ий:END
кипучий	кип:ROOT/уч:SUFF/ий:END
кипятивший	кип:ROOT/ят:SUFF/ивш:SUFF/ий:END
кипятящий	кип:ROOT/ят:SUFF/ящ:SUFF/ий:END
кипяченый	кип:ROOT/яч:SUFF/ен:SUFF/ый:END
кипящий	кип:ROOT/ящ:SUFF/ий:END
накипающий	на:PREF/кип:ROOT/ающ:SUFF/ий:END
накипевший	на:PREF/кип:ROOT/евш:SUFF/ий:END
перекипающий	пере:PREF/кип:ROOT/ающ:SUFF/ий:END
перекипевший	пере:PREF/кип:ROOT/евш:SUFF/ий:END
прокипевший	про:PREF/кип:ROOT/евш:SUFF/ий:END
прокипяченный	про:PREF/кип:ROOT/яч:SUFF/енн:SUFF/ый:END
выкипание	вы:PREF/кип:ROOT/ани:SUFF/е:END
выкипячивание	вы:PREF/кип:ROOT/яч:SUFF/ива:SUFF/ни:SUFF/е:END
закипание	за:PREF/кип:ROOT/ани:SUFF/е:END
кипение	кип:ROOT/ени:SUFF/е:END
кипятильник	кип:ROOT/ят:SUFF/иль:SUFF/ник:SUFF
кипятильники	кип:ROOT/ят:SUFF/иль:SUFF/ник:SUFF/и:END
кипяток	кип:ROOT/ят:SUFF/ок:SUFF
кипячение	кип:ROOT/яч:SUFF/ени:SUFF/е:END
накипь	на:PREF/кип:ROOT/ь:END
выкрашенный	вы:PREF/краш:ROOT/енн:SUFF/ый:END
закрашенный	за:PREF/краш:ROOT/енн:SUFF/ый:END
красивший	крас:ROOT/ивш:SUFF/ий:END
красившийся	крас:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
красильный	крас:ROOT/иль:SUFF/н:SUFF/ый:END
красочный	крас:ROOT/оч:SUFF/н:SUFF/ый:END
красящий	крас:ROOT/ящ:SUFF/ий:END
красящийся	крас:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
крашеный	краш:ROOT/ен:SUFF/ый:END
накрасивший	на:PREF/крас:ROOT/ивш:SUFF/ий:END
накрашенный	на:PREF/краш:ROOT/енн:SUFF/ый:END
окрасивший	о:PREF/крас:ROOT/ивш:SUFF/ий:END
окрашенный	о:PREF/краш:ROOT/енн:SUFF/ый:END
перекрасивший	пере:PREF/крас:ROOT/ивш:SUFF/ий:END
перекрашенный	пере:PREF/краш:ROOT/енн:SUFF/ый:END
покрасивший	по:PREF/крас:ROOT/ивш:SUFF/ий:END
покрашенный	по:PREF/краш:ROOT/енн:SUFF/ый:END
украсивший	у:PREF/крас:ROOT/ивш:SUFF/ий:END
украшательский	у:PREF/краш:ROOT/атель:SUFF/ск:SUFF/ий:END
украшенный	у:PREF/краш:ROOT/енн:SUFF/ый:END
выкрашивание	вы:PREF/краш:ROOT/ива:SUFF/н:SUFF/и:SUFF/е:END
краса	крас:ROOT/а:END
красавец	крас:ROOT/ав:SUFF/ец:SUFF
красавица	крас:ROOT/ав:SUFF/иц:SUFF/а:END
красавицы	крас:ROOT/ав:SUFF/иц:SUFF/ы:END
красавцы	крас:ROOT/ав:SUFF/ц:SUFF/ы:END
красивость	крас:ROOT/ив:SUFF/ост:SUFF/ь:END
красильщик	крас:ROOT/иль:SUFF/щик:SUFF
красильщики	крас:ROOT/иль:SUFF/щик:SUFF/и:END
красители	крас:ROOT/ител:SUFF/и:END
краситель	крас:ROOT/ител:SUFF/ь:END
краска	крас:ROOT/к:SUFF/а:END
краски	крас:ROOT/к:SUFF/и:END
красота	крас:ROOT/от:SUFF/а:END
красотка	крас:ROOT/от:SUFF/к:SUFF/а:END
красотки	крас:ROOT/от:SUFF/к:SUFF/и:END
красоты	крас:ROOT/от:SUFF/ы:END
накрашивание	на:PREF/краш:ROOT/ива:SUFF/н:SUFF/и:SUFF/е:END
перекрашивание	пере:PREF/краш:ROOT/ива:SUFF/н:SUFF/и:SUFF/е:END
прекрасность	пре:PREF/крас:ROOT/н:SUFF/ост:SUFF/ь:END
раскрашивание	рас:PREF/краш:ROOT/ива:SUFF/н:SUFF/и:SUFF/е:END
скрашивание	с:PREF/краш:ROOT/ива:SUFF/н:SUFF/и:SUFF/е:END
выкрест	вы:PREF/крест:ROOT
крест	крест:ROOT
крестец	крест:ROOT/ец:SUFF
крестик	крест:ROOT/ик:SUFF
крестный	крест:ROOT/н:SUFF/ый:END
крестовина	крест:ROOT/ов:SUFF/ин:SUFF/а:END
кресты	крест:ROOT/ы:END
крещенье	крещ:ROOT/ен:SUFF/ь:SUFF/е:END
окрестности	о:PREF/крест:ROOT/н:SUFF/ост:SUFF/и:END
окрестность	о:PREF/крест:ROOT/н:SUFF/ост:SUFF/ь:END
перекрестки	пере:PREF/крест:ROOT/к:SUFF/и:END
перекресток	пере:PREF/крест:ROOT/ок:SUFF
перекрестье	пере:PREF/крест:ROOT/ь:SUFF/е:END
выкроенный	вы:PREF/кро:ROOT/енн:SUFF/ый:END
выкроивший	вы:PREF/кро:ROOT/ивш:SUFF/ий:END
кроеный	кро:ROOT/ен:SUFF/ый:END
кроечный	кро:ROOT/еч:SUFF/н:SUFF/ый:END
кроивший	кро:ROOT/ивш:SUFF/ий:END
кроившийся	кро:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
кроящий	кро:ROOT/ящ:SUFF/ий:END
кроящийся	кро:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
перекроенный	пере:PREF/кро:ROOT/енн:SUFF/ый:END
раскроенный	рас:PREF/кро:ROOT/енн:SUFF/ый:END
раскроивший	рас:PREF/кро:ROOT/ивш:SUFF/ий:END
раскроившийся	рас:PREF/кро:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
скроенный	с:PREF/кро:ROOT/енн:SUFF/ый:END
скроивший	с:PREF/кро:ROOT/ивш:SUFF/ий:END
скроившийся	с:PREF/кро:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
